"instant_m","pinks","pink_abundance","releases","basin","region","stock","stock_name","origin","year_code","year","stock_lab","npgo","sog_seals","ps_seals","juan_seals","coast_seals","salish_herring","max_temp","precip","sst","sst_arc","salish_seals","releases_x_pinks","releases_x_pink_ab"
3.8824642031866,"0",0,-0.799132977835638,"COL","7","COW","Cowlitz","H","34",2005,"Cowlitz",-1.55,40625.06847,14994.0838,2697.615545,8.80780316981503,11.6446201719198,15.56195652,272.2,0.775652173913045,0.753938463,10.9736449435932,0,0
4.13516655674236,"1",6.58773784429118,-0.725954150672843,"COL","7","COW","Cowlitz","H","35",2006,"Cowlitz",-0.81,39581.50882,15019.83739,2702.248923,8.82525733634165,11.1276011622637,15.08804348,166.9,0.555652173913044,0.11486941,10.9561186430208,-0.725954150672843,-4.78239563160774
3.8824642031866,"0",0,-0.584177803398131,"COL","7","COW","Cowlitz","H","36",2007,"Cowlitz",-0.37,38564.7557,15032.404,2704.509808,8.84139835073562,10.8356122627128,15.29782609,167.3,0.145652173913044,0.064572051,10.9384794674714,0,0
5.09946650780287,"0",0,-0.705782334006345,"COL","7","COW","Cowlitz","H","38",2009,"Cowlitz",0.65,37914.58374,15018.17957,2701.950662,8.87012866630768,11.1140287377401,13.99347826,282.8,0.295652173913044,0.142139099,10.9265626374264,0,0
5.22135632541191,"1",7.11010461966707,-0.966819683240231,"COL","7","COW","Cowlitz","H","39",2010,"Cowlitz",1.85,38258.13196,14991.31071,2697.116633,8.88289381689129,10.975310866114,14.04130435,256.2,0.115652173913045,-0.55773872,10.9321522159242,-0.966819683240231,-6.87418909619142
2.75671537308349,"0",0,0.366186687381564,"PS","8","DES","Deschutes","W","6",1977,"Deschutes",1.65,5567.262898,4733.879071,851.6816323,7.41657492832608,11.4911807530479,14.90217391,204.7,-0.724347826086955,0.0072301,9.31944798261374,0,0
1.78916284338079,"0",0,1.65817178356816,"PS","8","DES","Deschutes","W","8",1979,"Deschutes",-0.46,6964.109212,5840.982457,1050.862812,7.68496280936442,11.2931263149064,16.13478261,82.5,-0.334347826086956,0.21029023,9.53647034564959,0,0
1.7441128157607,"1",6.02981835277861,2.45728030700276,"PS","8","DES","Deschutes","W","9",1980,"Deschutes",-1.59,7788.924509,6417.520955,1154.589004,7.82710931454695,11.5894512262006,14.11630435,160.3,-0.454347826086956,-0.256154879,9.63958935261096,2.45728030700276,14.8169538930867
1.78141317717391,"0",0,3.79423663318608,"PS","8","DES","Deschutes","W","10",1981,"Deschutes",-0.67,8711.429297,6996.377827,1258.732299,7.85002949722755,11.1707731270738,14.73586957,131,-0.574347826086957,0.282842244,9.73899841421566,0,0
1.44689398324882,"1",6.45923895384189,1.00762281507366,"PS","8","DES","Deschutes","W","11",1982,"Deschutes",-0.56,9739.265207,7573.694523,1362.598499,8.04171645745993,11.6674046622583,13.85108696,163.4,0.385652173913044,-0.47813039,9.83497090133472,1.00762281507366,6.50847653790361
1.60993803747578,"0",0,-0.193271186079665,"PS","8","DES","Deschutes","W","12",1983,"Deschutes",0.5,11164.34634,7594.447944,1350.990001,8.19126081453495,11.3513120077616,15.85869565,177.2,0.855652173913043,0.109153091,9.90896175595631,0,0
1.84263179960181,"1",6.46699722313662,-0.00879273439266935,"PS","8","DES","Deschutes","W","13",1984,"Deschutes",0.3,12905.21523,9464.157254,1568.250001,8.1828969529928,10.6856295584176,14.11304348,257.9,0.065652173913044,0.151044351,10.0832066627768,-0.00879273439266935,-0.0568625889011706
